Game,Team,Stat,Data
401228444,KC,E," Holland (1, fielding); Dozier (3, fielding)"
401228448,HOU,DP, 1 (Altuve-Maldonado)
401228454,SD,DP, 1 (Cronenworth-Tatis Jr.)
401228454,WSH,E," Mercer (5, fielding)"
401228449,LAD,E," J. Turner (9, fielding); Taylor (8, fielding)"
401228449,LAD,DP, 1 (Taylor-Muncy)
401228449,LAD,PB, Smith
401228449,COL,DP, 1 (Story-Rodgers-Cron)
401228449,COL,PB, Díaz
401348133,TOR,DP, 1 (Biggio-Bichette-Guerrero Jr.)
401228447,CLE,E," Clement (1, throw)"
401228447,OAK,E," Chapman (4, throw)"
401228455,LAA,E," Walsh (4, throw)"
401228455,LAA,DP, 1 (J. Iglesias-Fletcher-Walsh)
401228446,CHC,DP," 2 (Báez-Rizzo , Rizzo-Chirinos-Morgan)"
401228446,ARI,E," Walker (4, fielding)"
401228446,ARI,DP, 1 (M. Kelly-Rojas-Walker)
401228445,BOS,E," Renfroe (6, throw)"
401228445,BOS,DP, 1 (Bogaerts-E. Hernández-Dalbec)
401228445,NYY,E," LaMarre (1, throw)"
401341573,MIN,E," Donaldson (8, throw)"
401228464,MIA,E," Bellatti (1, throw)"
401228464,MIA,DP, 1 (Rojas-Panik-Aguilar)
401228464,MIA,Assists, Harrison (Parra at 2nd base)
401228464,WSH,DP," 2 (Turner-Escobar-Bell , Escobar-Bell)"
401228461,BOS,DP," 2 (Bogaerts-E. Hernández-Santana , E. Hernández-Santana)"
401228460,BAL,DP, 1 (Valaika-Urías-Mountcastle)
401228460,TB,E," Lowe (7, throw)"
401228466,NYM,E," McNeil (5, throw); Guillorme 3 (6, fielding 2, throw)"
401228466,NYM,DP, 1 (Peraza-McNeil-Alonso)
401228466,CIN,DP," 2 (India-Votto , Stephenson-Farmer-India)"
401228470,TEX,E," Rodríguez (1, throw); J. Martin (1, throw)"
401228470,TEX,DP, 1 (Holt-White-Lowe)
401228470,TEX,Assists," Gallo 2 (Paredes at 3rd base, Candelario at Home)"
401228462,CHC,E," Sogard (2, throw); Báez (16, throw); Wisdom (4, throw)"
401228462,CHC,DP," 2 (Báez-Sogard-Rizzo , Alcántara-Sogard-Rizzo)"
401228462,STL,DP, 1 (DeJong-Edman-Goldschmidt)
401228463,CLE,PB, Pérez
401228463,HOU,DP, 1 (Gurriel-Correa-Greinke)
401228463,HOU,Assists, Brantley (Reyes at 2nd base)
401228465,CHW,E," López (1, throw)"
401228465,CHW,DP, 1 (Foster-García-Abreu)
401228459,OAK,E," Andrus (11, fielding)"
401228459,OAK,DP," 2 (Andrus-Lowrie-Olson , Chapman-Andrus-Olson)"
401228459,OAK,Assists, Laureano (Fletcher at Home)
401228467,PIT,DP, 1 (Hayes-Difo-Evans)
401228469,LAD,DP, 1 (Muncy-McKinstry-Bickford)
401228471,OAK,E," Laureano (2, throw)"
401228476,KC,E," Dozier (4, fielding)"
401228476,KC,DP," 2 (Perez-Merrifield , Lopez-Merrifield-C. Santana)"
401228477,MIA,E," Sierra (2, fielding)"
401228477,MIA,DP, 1 (Aguilar-Rojas-Aguilar)
401228480,PHI,E," Gregorius (9, throw)"
401228480,PHI,DP, 1 (Alvarado-Realmuto-Hoskins)
401228480,NYY,DP, 1 (Britton-Odor-Brantly)
401228472,BAL,E," Leyba (1, fielding); Mullins (3, throw)"
401228472,TB,E," Choi (1, fielding); Lowe (8, fielding); Bruján (1, fielding); Franco (5, throw)"
401228472,TB,DP, 1 (Walls-Bruján-Choi)
401228479,NYM,DP, 1 (Conforto-McNeil)
401228479,NYM,Assists, Nimmo (Suárez at 3rd base); Conforto (Aquino at 2nd base)
401228479,CIN,E," Votto (4, catch)"
401228479,CIN,DP, 1 (Brach-Farmer-Votto)
401228485,TEX,DP, 1 (Kiner-Falefa-Lowe)
401228475,CLE,DP, 1 (Pérez-Clement-Garza)
401228475,CLE,Assists, Johnson (Altuve at 3rd base)
401228478,MIN,E," Sanó (8, catch); Polanco (11, fielding)"
401228478,MIN,DP, 1 (Polanco-Simmons-Sanó)
401228474,CHC,E," Báez (17, throw)"
401228474,CHC,DP, 1 (Wisdom-Hoerner-Rizzo)
401228474,STL,E," DeJong (6, throw)"
401228483,SEA,DP, 1 (Crawford-Moore-France)
401228483,SEA,Assists, Long Jr. (McMahon at 3rd base)
401228483,COL,Assists, Joe (Haniger at 2nd base)
401228481,PIT,DP, 1 (Anderson-Perez-Nogowski)
401228481,ARI,DP, 1 (Ahmed-Walker)
401228484,SF,DP, 1 (Estrada-Solano-Wade Jr)
401228484,LAD,E," Beaty (4, throw); McKinstry (5, fielding)"
401228484,LAD,DP, 1 (Pujols-Taylor)
401228484,LAD,PB, Barnes
401228486,BAL,E," A. Wells (1, throw); Urías (7, fielding)"
401228486,TB,DP," 2 (Wacha-Bruján , Choi-Franco-Wacha)"
401228496,SD,E," Machado (7, throw)"
401228496,SD,PB, Caratini
401228493,NYM,DP, 1 (Stroman-Guillorme-Alonso)
401228493,CIN,E," Hoffman (3, fielding)"
401228490,KC,DP, 1 (Lopez-C. Santana)
401228490,MIL,E," Peterson (4, fielding); Urías (17, throw)"
401228497,SEA,DP, 1 (Crawford-France-Torrens)
401228497,COL,DP, 1 (Story-Rodgers-Cron)
401228495,PIT,DP, 1 (Hayes-Newman-Nogowski)
401228495,ARI,E," Escobar (9, fielding)"
401228495,ARI,DP, 1 (Ahmed-P. Smith)
401348713,SD,DP, 1 (Kim-Cronenworth-Hosmer)
401228491,MIA,E," Rojas (5, fielding)"
401228491,MIA,DP," 4 (Rojas-Panik-Aguilar 2, Díaz-Rojas-Aguilar , Panik-Rojas-Aguilar)"
401228491,WSH,E," Harrison (9, fielding)"
401228491,WSH,DP, 1 (Escobar-Turner-Bell)
401228494,PHI,E," Miller (2, fielding)"
401228494,PHI,DP, 1 (Segura-Gregorius-Hoskins)
401228494,NYY,E," Torres (13, fielding)"
401228487,BOS,E," Devers (14, throw)"
401228487,BOS,DP, 1 (Bogaerts-Chavis-Dalbec)
401228499,TEX,Assists, Dahl (Candelario at Home)
401228499,DET,DP, 1 (Short-Castro-Schoop)
401228499,DET,PB, Greiner
401228488,CHC,E," Contreras (5, throw)"
401228488,CHC,DP, 1 (Contreras-Hoerner)
401228488,CHC,Assists, Happ (Bader at 2nd base)
401228488,STL,DP, 1 (Sosa-Molina-Arenado-Goldschmidt)
401228489,CLE,E," Maton (1, throw)"
401228489,HOU,E," Pressly (1, catch)"
401228492,MIN,E," Donaldson (9, throw); Sanó (9, fielding)"
401228492,MIN,DP," 4 (Simmons-Polanco-Sanó 2, Polanco-Simmons-Sanó 2)"
401228492,CHW,DP, 1 (Anderson-García-Abreu)
401228492,CHW,PB, Collins
401228498,LAD,DP, 1 (Muncy-Taylor-Pujols)
401228508,TEX,E," Solak (5, fielding)"
401228501,ATL,DP, 1 (Freeman)
401228503,NYY,E," Wade (3, fielding)"
401228503,BOS,PB, Vázquez
401228505,SD,DP, 1 (Cronenworth-Tatis Jr.-Hosmer)
401228505,MIA,E," Bellatti (2, throw)"
401228505,MIA,DP, 1 (Rojas-Panik-Aguilar)
401228505,MIA,PB, Alfaro
401228507,TB,E," Franco (6, fielding)"
401228507,CLE,E," Johnson (1, throw)"
401228507,CLE,DP, 1 (Hedges-A. Rosario)
401228502,STL,E," Sosa (7, fielding)"
401228502,STL,DP," 2 (Arenado-Sosa-Edman , Sosa-Edman-Goldschmidt)"
401228500,LAA,DP, 1 (J. Iglesias-Fletcher-Walsh)
401228500,LAA,Assists, Upton (Larnach at Home); Eaton (Polanco at 2nd base)
401228500,MIN,DP, 1 (Simmons-Polanco-Sanó)
401228506,SF,E," Estrada (1, throw)"
401228506,SF,DP, 1 (Solano-Estrada-Wade Jr)
401228506,LAD,DP, 1 (Buehler-Muncy-Beaty)
401228510,ARI,DP, 1 (VanMeter-Ahmed-Walker)
401228510,ARI,Assists, Calhoun (Hoerner at 2nd base)
401228511,ATL,E," Albies (4, throw)"
401228511,PHI,DP, 1 (Realmuto-Segura)
401228523,WSH,E," Bell (2, catch)"
401228523,BAL,PB, Severino
401228518,SD,DP, 2 (Kim-Cronenworth-Hosmer 2)
401228518,MIA,E," León (3, catch)"
401228519,STL,E," Gallegos (1, throw); Carlson (3, fielding)"
401228519,STL,DP, 1 (Carlson-Knizner)
401228519,STL,Assists, Carlson (Suárez at Home)
401228519,CIN,DP, 1 (Farmer-India-Votto)
401228520,TB,DP, 1 (Díaz-Lowe-Choi)
401228520,CLE,E," J. Ramírez 2 (10, fielding, throw)"
401228520,CLE,DP," 2 (A. Rosario-Clement-Chang , Sandlin-Clement-A. Rosario-Chang)"
401228522,TOR,DP, 1 (Bichette-Biggio-Guerrero Jr.)
401228509,LAA,E," Suzuki (7, throw); Cobb (1, throw)"
401228509,LAA,DP, 1 (Mayfield-Fletcher-Gosselin)
401228509,MIN,E," Happ (1, throw)"
401228512,CHW,DP," 2 (García-Anderson-Abreu , Moncada-García-Abreu)"
401228514,KC,E," C. Santana (4, fielding)"
401228514,KC,DP," 3 (Dozier-Merrifield-C. Santana 2, Lopez-Merrifield-C. Santana)"
401228521,TEX,E," Kiner-Falefa (11, throw)"
401228517,PIT,DP," 2 (Newman-Nogowski , Newman-Frazier-Nogowski)"
401228517,SF,E," Wade Jr (4, throw)"
401228513,LAD,E," Price (1, throw)"
401228513,LAD,DP, 1 (McKinstry-Taylor-Beaty)
401228516,SEA,DP, 1 (Kikuchi-Crawford-Torrens)
401228525,ARI,DP, 1 (Escobar-VanMeter-Walker)
401228525,CHC,DP, 1 (Báez-Hoerner-Rizzo)
401228530,NYY,E," Odor 2 (7, fielding, throw)"
401228530,NYY,DP, 1 (Odor-Torres-Gittens)
401228530,BOS,DP," 2 (Devers-E. Hernández-Chavis , Duran-Bogaerts-Chavis)"
401228530,BOS,Assists, Duran (Brantly at 1st base)
401228526,ATL,E," Albies (5, fielding)"
401228526,ATL,DP, 1 (Smyly-Vogt-Freeman)
401228526,PHI,E," Gregorius (10, fielding); Sánchez (2, throw)"
401228526,PHI,Assists, Harper (Almonte at 2nd base)
401228533,SD,E," Machado (8, throw)"
401228533,SD,DP, 1 (Tatis Jr.-Kim-Profar)
401228533,SD,Assists, Grisham (Aguilar at 2nd base)
401228533,SD,PB, Nola
401228533,MIA,DP," 2 (Rojas-Aguilar , Díaz-Rojas-Aguilar)"
401228538,WSH,DP, 1 (Turner-Escobar-Bell)
401228524,LAA,E," J. Iglesias (12, throw)"
401228524,LAA,DP, 1 (Mayfield-Fletcher-Walsh)
401228527,CHW,E," Rodón (2, throw); Collins 2 (4, throw 2)"
401228527,MIL,DP, 1 (Adames-Wong-Tellez)
401228527,MIL,Assists, García (Abreu at 2nd base)
401228529,KC,E," Hernández (1, catch)"
401228534,CIN,E," Castillo (1, fielding); India (10, throw)"
401228534,CIN,DP, 2 (Farmer-India-Votto 2)
401228535,TB,E," Head (1, throw)"
401228535,CLE,E," Bradley (3, fielding); Stephan (2, throw)"
401228535,CLE,DP, 1 (Hernandez-A. Rosario-Bradley)
401228536,TEX,E," White (2, throw)"
401228536,TEX,DP," 2 (Ibáñez-Kiner-Falefa-Lowe , Kiner-Falefa-Ibáñez-Lowe)"
401228536,TEX,Assists, García (Gurriel at Home)
401228536,HOU,E," Correa (5, fielding)"
401228536,HOU,DP, 1 (Correa-Altuve-Gurriel)
401228537,TOR,DP," 3 (Guerrero Jr.-Bichette-Guerrero Jr. , Biggio-Semien-Guerrero Jr. , Semien-Bichette-Guerrero Jr.)"
401228537,TOR,Assists, Gurriel Jr. (Nimmo at Home)
401228537,NYM,DP, 1 (Villar-Alonso)
401228532,PIT,DP, 1 (Newman-Frazier-Nogowski)
401228532,SF,E," Vosler (2, fielding)"
401228532,SF,DP," 2 (Estrada-Wade Jr , Flores-Estrada-Wade Jr)"
401228528,COL,E," Story (9, throw)"
401228528,COL,DP, 2 (Hampson-Story-Cron 2)
401228531,OAK,DP, 1 (Olson-Andrus)
401228531,SEA,E," Crawford (9, throw)"
401228531,SEA,DP, 1 (Crawford-Moore-France)
401228541,ATL,DP, 1 (Swanson-Albies-Freeman)
401228541,PHI,E," Bohm (12, fielding)"
401228553,WSH,DP," 2 (Turner-Bell , Escobar-Turner-Bell)"
401228553,BAL,DP, 1 (Valaika-Leyba-Mountcastle)
401228545,NYY,PB, Sánchez
401228545,BOS,DP," 2 (Bogaerts-E. Hernández-Cordero , Devers-E. Hernández-Cordero)"
401228548,MIA,E," Aguilar (7, catch)"
401228548,MIA,Assists, Marte (Hosmer at Home)
401228549,STL,DP, 1 (Edman-DeJong-Goldschmidt)
401228549,CIN,DP, 1 (Schrock-Votto)
401228552,TOR,DP," 2 (Kirk-Semien , Espinal-Semien-Guerrero Jr.)"
401228539,LAA,E," Fletcher (6, fielding)"
401228539,LAA,DP, 1 (Mayfield-Fletcher-Walsh)
401228544,DET,DP, 1 (Short-W. Castro-Schoop)
401228544,KC,DP," 2 (Merrifield-Alberto-C. Santana , Alberto-Merrifield-C. Santana)"
401228551,TEX,DP," 2 (Holt-Kiner-Falefa-Lowe , Kiner-Falefa-Lowe)"
401228551,HOU,DP, 1 (R. García-Altuve-Toro)
401228547,PIT,E," Stallings (4, throw)"
401228547,SF,E," Estrada (2, throw)"
401228547,SF,DP, 1 (Solano-Estrada-Ruf)
401228547,SF,PB," Casali ( 2,)"
401228543,LAD,DP, 1 (Taylor-McKinstry-Beaty)
401228546,OAK,DP, 1 (Murphy-Kemp)
401228546,OAK,PB, Murphy
401228546,SEA,Assists, Bauers (Chapman at 3rd base)
401228542,MIL,DP," 2 (Adames-Wong-Tellez , Woodruff-Wong-Tellez)"
401331816,ATL,DP," 2 (Riley-Freeman , Swanson-Albies-Freeman)"
401331816,NYM,DP, 1 (Villar-Guillorme-Alonso)
401228560,TOR,E," Bichette (16, throw)"
401228560,BOS,DP, 1 (E. Hernández-Chavis)
401228561,WSH,DP, 1 (Soto-Barrera)
401228561,WSH,Assists, Soto (Segura at Home)
401228561,PHI,E," Gregorius (11, fielding)"
401228561,PHI,DP," 2 (Gregorius-Segura-Hoskins , Segura-Gregorius-Hoskins)"
401228556,CIN,DP, 1 (Farmer-Votto)
401228556,CHC,E," Contreras (6, catcher's interference)"
401228556,CHC,Assists, Wisdom (Winker at 2nd base)
401228554,ATL,DP, 1 (Swanson-Albies-Freeman)
401228554,NYM,DP, 1 (Guillorme-Villar-Alonso)
401228555,CHW,E," Engel (1, fielding)"
401228555,KC,DP, 1 (Merrifield-C. Santana)
401228558,DET,Assists, Hill (Sanó at 3rd base)
401228557,COL,DP, 1 (Blackmon-Nuñez-Story)
401228557,COL,Assists, Blackmon (Stassi at 2nd base); Hilliard (Stassi at 2nd base)
401228557,LAA,PB, Stassi
401228559,HOU,E," L. Garcia (1, throw)"
401228559,HOU,DP, 1 (Correa-Altuve-Gurriel)
401228570,MIA,DP, 1 (I. Díaz-Rojas)
401228571,MIL,DP, 1 (Tellez-Adames-Tellez)
401228571,PIT,E," Newman (2, fielding)"
401228571,PIT,DP," 2 (Newman-Hayes-Nogowski , Hayes-Castro-Nogowski)"
401228576,WSH,E," Kieboom (1, throw)"
401228576,PHI,DP," 2 (Hoskins-Gregorius-Hoskins , Torreyes-Segura-Hoskins)"
401228563,NYM,E," Banda (1, catch)"
401228572,NYY,DP, 2 (Torres-Odor-LeMahieu 2)
401228572,TB,DP, 3 (Franco-Lowe-Choi 3)
401228574,STL,DP," 2 (Molina-Edman , Edman-DeJong-Goldschmidt)"
401228562,ARI,DP, 1 (Walker-Ahmed-de Geus)
401228562,TEX,DP," 2 (Gallo-Holt-Kiner-Falefa-Holt , Kiner-Falefa-Ibáñez-Lowe)"
401228562,TEX,Assists," Gallo 2 (Cabrera at 3rd base, Calhoun at 2nd base)"
401228565,CIN,DP, 1 (Votto-Stephenson)
401228564,CHW,E," Vaughn (2, fielding)"
401228564,CHW,Assists, Goodwin (Merrifield at 2nd base); Jiménez (Taylor at Home)
401228564,KC,DP," 2 (Lopez-C. Santana , Lopez-Merrifield-C. Santana)"
401228567,DET,DP, 2 (Short-Schoop-Cabrera 2)
401228567,MIN,E," Duffey (1, throw)"
401228567,MIN,DP," 3 (Simmons-Polanco-Astudillo , Polanco-Astudillo , Donaldson-Polanco-Astudillo)"
401228566,LAA,E," J. Iglesias (13, throw); Mayfield 2 (2, fielding 2)"
401228566,LAA,DP, 1 (Guerra-Suzuki-Gosselin)
401228569,LAD,E," Bellinger (2, throw)"
401228569,LAD,DP, 1 (Turner-Muncy-Bellinger)
401228569,SF,Assists, Slater (McKinney at 2nd base)
401228568,SEA,DP, 1 (Kelenic-Moore)
401228568,SEA,Assists, Kelenic (Maldonado at 2nd base)
401228573,OAK,Assists, Laureano (Hosmer at 2nd base)
401228573,SD,DP," 2 (Hosmer-Tatis Jr.-Hosmer , Tatis Jr.-Cronenworth-Hosmer)"
401228582,MIN,PB, Jeffers
401352053,BOS,DP, 1 (Verdugo-Devers)
401352053,BOS,Assists, Verdugo (Springer at 3rd base)
401228583,SEA,E," Crawford (10, fielding)"
401228583,SEA,DP, 1 (Toro-Seager-France)
401228583,SEA,PB, Murphy
401228588,SD,E," Tatis Jr. (20, throw); Crismatt (1, throw)"
401228588,SD,DP, 1 (Nola-Frazier)
401228587,NYY,DP, 1 (Odor-Torres-LeMahieu)
401228587,TB,E," Wendle (6, throw)"
401228587,TB,DP," 2 (Lowe , Wendle)"
401228585,MIA,E," Anderson (3, fielding)"
401228585,MIA,Assists, Duvall (Mountcastle at Home)
401228585,MIA,PB, Alfaro
401228586,PIT,DP, 1 (Nogowski)
401228578,ATL,DP, 1 (Swanson-Albies-Freeman)
401228578,NYM,Assists, Conforto (Almonte at Home)
401228590,TOR,E," Springer (2, fielding); Bichette (17, throw)"
401228590,TOR,DP, 1 (Semien-Bichette-Gurriel Jr.)
401228590,TOR,Assists, Springer (Devers at 2nd base)
401228590,BOS,DP," 2 (Bogaerts-E. Hernández-Dalbec , Dalbec-E. Hernández-Chavis)"
401228590,BOS,PB, Plawecki
401228580,CIN,E," India (11, throw)"
401228580,CIN,DP, 1 (India-Farmer-Votto)
401228580,CHC,Assists, Bryant (Stephenson at 2nd base)
401228579,CHW,E," Vaughn (3, throw)"
401228579,CHW,DP, 1 (Anderson-Abreu)
401228579,KC,DP, 1 (Perez-Lopez)
401228579,KC,Assists, Taylor (Mendick at 2nd base)
401228581,COL,PB, Díaz
401228581,LAA,E," Fletcher (7, throw)"
401228584,LAD,DP," 2 (Taylor-Muncy-Bellinger , Taylor-Bellinger)"
401228584,SF,E," Vosler (3, fielding)"
401352333,WSH,DP," 2 (Escobar-Bell , Harrison-García-Bell)"
401352333,PHI,DP, 2 (Segura-Gregorius-Miller 2)
401228592,ATL,DP, 2 (Swanson-Freeman 2)
401228592,ATL,Assists, Pederson (Do. Smith at 2nd base)
401228599,NYY,E," Gardner (1, fielding)"
401228599,TB,DP, 1 (Díaz-Lowe-Choi)
401228594,CHW,E," García (5, throw)"
401228594,CHW,DP, 1 (Vaughn-Mendick-Sheets)
401228594,KC,DP," 2 (Merrifield-Lopez-C. Santana , Alberto-Merrifield-C. Santana)"
401228595,CIN,DP," 3 (Suárez-Votto , Farmer-India-Votto , Barnhart-Farmer)"
401228595,CHC,E," Báez (18, catch); Wisdom (5, fielding)"
401228595,CHC,DP," 2 (Báez-Bote-Wisdom , Mills-Contreras-Wisdom)"
401228602,WSH,E," Parra (2, throw)"
401228602,PHI,E," Harper (1, fielding); Segura (8, throw); Realmuto (2, fielding); Williams (2, fielding)"
401228602,PHI,DP, 1 (Torreyes-Segura-Hoskins)
401228597,LAD,E," Taylor (9, fielding)"
401228597,SF,DP," 2 (Crawford-Solano-Ruf , Ruf-Crawford-Cueto)"
401228598,MIL,DP, 1 (Adames-Wong-Tellez)
401228598,PIT,E," Castro (1, throw)"
401228598,PIT,DP, 1 (Hayes-Castro-Evans)
401228593,BAL,E," A. Wells (2, throw); Urías (8, throw)"
401228593,DET,E," Baddoo (2, throw)"
401228593,DET,DP," 2 (Cabrera-Short-Cabrera , Candelario-W. Castro-Cabrera)"
401228601,TOR,E," Hernández (4, fielding); Bichette 2 (19, fielding 2)"
401228600,LAA,E," Quintana (1, throw); Fletcher (8, fielding); Mayfield (3, fielding)"
401228596,COL,DP, 1 (Story-Rodgers-Ruiz)
401228605,CHC,E," Arrieta (3, throw)"
401228605,CHC,DP, 1 (Bote-Alcántara-Wisdom)
401228605,WSH,DP, 1 (García-Escobar-Bell)
401228610,KC,DP," 2 (Dozier-Merrifield-C. Santana , Lopez-Merrifield-C. Santana)"
401228610,TOR,E," Bichette (20, throw)"
401228603,BAL,DP, 1 (Franco-Valaika-Mountcastle)
401228603,DET,DP, 1 (H. Castro-W. Castro-Schoop)
401228604,BOS,E," Dalbec (8, catch)"
401228604,BOS,Assists, Renfroe (Meadows at Home)
401228604,TB,PB, Zunino
401228606,CIN,DP," 2 (India-Farmer-Votto , Votto-Farmer-Votto)"
401228606,CIN,PB, Barnhart
401228614,NYY,E," Odor (8, fielding)"
401228614,NYY,DP," 2 (Odor-Torres-Rizzo , LeMahieu-Rizzo)"
401228614,MIA,DP," 2 (Anderson-Chisholm Jr.-Aguilar , Rojas-Chisholm Jr.-Aguilar)"
401228612,MIL,DP," 2 (Bradley Jr.-Escobar , Escobar-Wong-Tellez)"
401228612,MIL,Assists, Bradley Jr. (Riley at 3rd base)
401228612,ATL,E," Swanson (7, fielding)"
401228612,ATL,Assists, Duvall (Escobar at Home)
401228617,TEX,E," Kiner-Falefa (12, throw)"
401228607,CLE,E," Pérez 2 (4, throw 2)"
401228607,CLE,Assists, Zimmer (Sheets at Home)
401228607,CLE,PB, Pérez
401228607,CHW,Assists, García (J. Ramírez at 3rd base)
401228607,CHW,PB, Zavala
401228613,MIN,DP, 1 (Astudillo-Polanco-Sanó)
401228613,MIN,Assists, Cave (Arenado at 2nd base)
401228613,STL,DP, 1 (Gallegos-DeJong-Goldschmidt)
401228611,ARI,E," VanMeter (6, fielding)"
401228611,ARI,DP, 1 (Cabrera-VanMeter-Walker)
401228609,HOU,E," Tucker (3, fielding)"
401228609,SF,E," Ruf (1, catch)"
401228608,COL,DP, 1 (McMahon-Hampson-Cron)
401228608,SD,DP, 1 (Kim-Cronenworth-Hosmer)
401228625,KC,E," Dozier (5, fielding)"
401228625,KC,DP, 1 (Lopez-Merrifield-C. Santana)
401228624,HOU,E," Correa (6, fielding)"
401228624,HOU,DP, 1 (Gurriel-Correa-Gurriel)
401228624,SF,E," Solano (5, fielding); Flores (5, throw)"
401228630,OAK,E," Andrus (12, fielding)"
401228630,LAA,E," Mayfield (4, fielding)"
401228630,LAA,DP, 1 (J. Iglesias-Mayfield-Gosselin)
401228618,BAL,E," Urías (9, throw)"
401228618,DET,E," W. Castro (10, catch)"
401228618,DET,PB, Haase
401228619,BOS,E," Araúz 2 (2, fielding 2)"
401228619,TB,E," Mazza (1, throw)"
401228629,MIA,PB, Alfaro
401228620,CHC,E," Alcántara (3, fielding); Bote (3, fielding)"
401228620,CHC,DP," 2 (An. Romine-Alcántara-Wisdom , An. Romine-Bote-Wisdom)"
401228620,WSH,E," Soto (4, fielding); Kieboom (2, throw)"
401228631,PIT,E," Castro (2, fielding)"
401228631,PIT,DP, 1 (Brubaker-Castro-Nogowski)
401228632,SEA,DP, 1 (Moore-Crawford-France)
401228632,SEA,Assists, Moore (Lowe at 1st base)
401228632,SEA,PB, Raleigh
401228632,TEX,DP," 2 (Kiner-Falefa-Lowe , Lowe-Kiner-Falefa-Lowe)"
401228632,TEX,Assists, White (Moore at 3rd base)
401228621,CIN,DP, 1 (Farmer-India-Votto)
401228621,NYM,DP, 1 (McCann-McNeil)
401228622,CLE,E," Miller (1, fielding)"
401228622,CLE,DP, 1 (Chang-Rosario-Clase)
401228622,CHW,E," Vaughn (4, fielding)"
401228628,MIN,DP," 2 (Arraez-Simmons-Sanó , Simmons-Sanó)"
401228628,STL,E," Arenado (8, fielding); DeJong (7, fielding)"
401228627,MIL,E," Tellez (4, fielding)"
401228627,MIL,Assists, García (Pederson at Home)
401228627,ATL,E," Chavez (1, catch); Riley (12, fielding)"
401228627,ATL,DP, 2 (Swanson-Albies-Freeman 2)
401228626,LAD,DP," 2 (Muncy-Taylor-Beaty , J. Turner-Muncy-Beaty)"
401228626,ARI,E," Calhoun (1, fielding)"
401228623,COL,DP, 2 (Rodgers-Story-Cron 2)
401228635,CHC,DP," 2 (Duffy-Bote-Wisdom , Bote-Alcántara-Wisdom)"
401228635,WSH,E," Rivera (3, catcher's interference)"
401228635,WSH,DP, 1 (García-Sánchez-Bell)
401228640,KC,Assists, Olivares (Springer at 3rd base)
401228640,TOR,DP, 1 (Berríos-Semien-Biggio)
401228636,CIN,DP, 1 (Suárez-India-Schrock)
401228636,NYM,Assists, Pillar (Suárez at Home)
401228644,NYY,DP, 1 (Rizzo-Torres-Rizzo)
401228644,MIA,E," Anderson (4, throw); Chisholm Jr. 2 (17, fielding, throw)"
401228644,MIA,Assists, Brinson (Rizzo at 3rd base)
401228637,CLE,E," Rosario (7, fielding)"
401228637,CLE,DP, 1 (Pérez-Miller)
401228637,CHW,DP, 1 (Anderson-Hernandez-Sheets)
401228643,MIN,E," Arraez (5, throw)"
401228643,MIN,DP, 1 (Larnach-Sanó-Arraez)
401228643,MIN,Assists, Larnach (Carlson at 3rd base)
401228643,STL,E," Wainwright (2, throw)"
401228643,STL,DP, 1 (Arenado-Sosa-Goldschmidt)
401228647,TEX,DP, 1 (Ibáñez-Kiner-Falefa)
401228647,TEX,Assists, García (Toro at 3rd base)
401228639,HOU,DP, 1 (Gurriel-Correa-Altuve)
401228639,SF,E," Bryant (5, throw)"
401228639,SF,DP," 2 (Crawford-Ruf , Rogers-Crawford-Ruf)"
401228645,OAK,DP, 2 (Harrison-Chapman-Olson 2)
401228638,SD,DP," 3 (Frazier-Cronenworth , Kim-Frazier-Cronenworth 2)"
401228641,LAD,E," J. Turner (10, throw)"
401228641,LAD,DP, 1 (Betts-Pujols)
401228641,ARI,DP, 1 (Hager-Ahmed-Walker)
401228634,BOS,DP, 1 (Dalbec-Bogaerts-Dalbec)
401228634,BOS,Assists, Renfroe (Cruz at 2nd base)
401228634,TB,DP, 1 (Lowe-Franco-Choi)
401228634,TB,PB, Zunino
401228650,CLE,DP, 1 (Rosario-Clement-Miller)
401228650,TOR,E," Hernández (5, throw); Kirk (1, throw)"
401228650,TOR,Assists, Grichuk (Rosario at Home)
401228652,PHI,DP," 2 (Gregorius-Segura-Miller , Gregorius-Segura-Bohm)"
401228652,WSH,DP," 2 (Hernández-Barrera , Sánchez-Bell-García)"
401228652,WSH,Assists, Hernández (Harper at Home)
401228649,BAL,DP, 1 (Urías-Valaika-Mountcastle)
401228649,NYY,DP," 2 (Odor-LeMahieu-Rizzo , Torres-LeMahieu-Rizzo)"
401228651,NYM,E," McCann (4, catcher's interference); Báez (19, throw)"
401228651,MIA,DP, 1 (Chisholm Jr.-Rojas-Aguilar)
401228654,SEA,DP, 1 (France-Crawford-France)
401228654,TB,E," Lowe (9, throw)"
401228654,TB,DP, 1 (Lowe-Wendle-Choi)
401228648,LAA,Assists, Marsh (Kiner-Falefa at 2nd base)
401228648,LAA,PB, Stassi
401228653,PIT,DP, 1 (Castro-Nogowski)
401228653,MIL,DP, 1 (Escobar-Wong-Tellez)
401228655,SF,PB, Posey
401228658,BAL,E," Mullins (4, throw)"
401228658,NYY,DP, 1 (Odor-Torres-Rizzo)
401228661,CLE,E," Bradley (4, fielding)"
401228661,CLE,DP, 1 (Rosario-Clement-Bradley)
401228661,CLE,PB, Pérez
401228659,BOS,DP, 1 (Bogaerts-Gonzalez-Cordero)
401228659,DET,E," Candelario (8, throw)"
